shift_start,date,weekday,shift,name,idle_time,active_time,discarded_time,num_orders_fulfilled,num_orders_discarded,overtime,utilization
950400,11/02/2020,Monday,morning,950400morning4,0,28910,0,98,0,110,1.0
950400,11/02/2020,Monday,morning,950400morning2,0,28960,0,98,0,160,1.0
950400,11/02/2020,Monday,morning,950400morning3,0,28980,0,98,0,180,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon5,0,28840,0,98,0,40,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon4,0,28850,0,98,0,50,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon2,0,28870,0,98,0,70,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon6,0,28910,0,98,0,110,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon3,0,28950,0,97,0,150,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon7,0,28960,0,99,0,160,1.0
979200,11/02/2020,Monday,afternoon,979200afternoon1,0,29030,0,98,0,230,1.0
1008000,11/02/2020,Monday,evening,1008000evening3,0,28890,0,98,0,90,1.0
1008000,11/02/2020,Monday,evening,1008000evening5,0,28900,0,98,0,100,1.0
1008000,11/02/2020,Monday,evening,1008000evening4,0,29000,0,99,0,200,1.0
1008000,11/02/2020,Monday,evening,1008000evening1,0,29010,0,98,0,210,1.0
1008000,11/02/2020,Monday,evening,1008000evening7,0,29020,0,98,0,220,1.0
1008000,11/02/2020,Monday,evening,1008000evening2,0,29020,0,98,0,220,1.0
1008000,11/02/2020,Monday,evening,1008000evening6,0,29060,0,99,0,260,1.0
1036800,11/03/2020,Tuesday,morning,1036800morning1,0,28810,0,97,0,10,1.0
1036800,11/03/2020,Tuesday,morning,1036800morning2,0,28810,0,97,0,10,1.0
1036800,11/03/2020,Tuesday,morning,1036800morning3,0,28960,0,98,0,160,1.0
1065600,11/03/2020,Tuesday,afternoon,1065600afternoon4,0,28830,0,97,0,30,1.0
1065600,11/03/2020,Tuesday,afternoon,1065600afternoon1,0,28830,0,98,0,30,1.0
1065600,11/03/2020,Tuesday,afternoon,1065600afternoon5,0,28880,0,98,0,80,1.0
1065600,11/03/2020,Tuesday,afternoon,1065600afternoon2,0,28990,0,99,0,190,1.0
1065600,11/03/2020,Tuesday,afternoon,1065600afternoon3,0,29000,0,98,0,200,1.0
1094400,11/03/2020,Tuesday,evening,1094400evening1,0,28840,0,98,0,40,1.0
1094400,11/03/2020,Tuesday,evening,1094400evening3,0,28930,0,98,0,130,1.0
1094400,11/03/2020,Tuesday,evening,1094400evening5,0,28930,0,98,0,130,1.0
1094400,11/03/2020,Tuesday,evening,1094400evening2,0,28950,0,99,0,150,1.0
1094400,11/03/2020,Tuesday,evening,1094400evening4,0,29000,0,99,0,200,1.0
1123200,11/04/2020,Wednesday,morning,1123200morning4,0,28840,0,97,0,40,1.0
1123200,11/04/2020,Wednesday,morning,1123200morning5,0,28920,0,98,0,120,1.0
1123200,11/04/2020,Wednesday,morning,1123200morning2,0,28930,0,98,0,130,1.0
1123200,11/04/2020,Wednesday,morning,1123200morning3,0,28970,0,98,0,170,1.0
1123200,11/04/2020,Wednesday,morning,1123200morning1,0,29040,0,99,0,240,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon11,0,28850,0,98,0,50,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon2,0,28850,0,98,0,50,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon4,0,28870,0,97,0,70,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon1,0,28880,0,98,0,80,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon9,0,28890,0,98,0,90,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon5,0,28900,0,98,0,100,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon7,0,28910,0,97,0,110,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon3,0,28940,0,98,0,140,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon8,0,28970,0,98,0,170,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon6,0,29010,0,98,0,210,1.0
1152000,11/04/2020,Wednesday,afternoon,1152000afternoon10,0,29040,0,98,0,240,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening7,0,28800,0,97,0,0,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening3,0,28830,0,98,0,30,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening1,0,28850,0,98,0,50,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening12,0,28860,0,98,0,60,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening10,0,28870,0,98,0,70,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening2,0,28890,0,98,0,90,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening8,0,28930,0,98,0,130,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening4,0,28930,0,98,0,130,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening5,0,29030,0,98,0,230,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening9,0,29040,0,99,0,240,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening6,0,29050,0,99,0,250,1.0
1180800,11/04/2020,Wednesday,evening,1180800evening11,0,29050,0,99,0,250,1.0
1209600,11/05/2020,Thursday,morning,1209600morning5,0,28840,0,98,0,40,1.0
1209600,11/05/2020,Thursday,morning,1209600morning4,0,28900,0,98,0,100,1.0
1209600,11/05/2020,Thursday,morning,1209600morning3,0,28950,0,98,0,150,1.0
1209600,11/05/2020,Thursday,morning,1209600morning2,0,28960,0,98,0,160,1.0
1209600,11/05/2020,Thursday,morning,1209600morning1,0,29070,0,99,0,270,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon4,0,28840,0,98,0,40,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon2,0,28850,0,97,0,50,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon5,0,28870,0,98,0,70,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon6,0,28910,0,98,0,110,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon3,0,28920,0,98,0,120,1.0
1238400,11/05/2020,Thursday,afternoon,1238400afternoon1,0,28960,0,98,0,160,1.0
1267200,11/05/2020,Thursday,evening,1267200evening7,0,28810,0,98,0,10,1.0
1267200,11/05/2020,Thursday,evening,1267200evening3,0,28830,0,98,0,30,1.0
1267200,11/05/2020,Thursday,evening,1267200evening2,0,28840,0,98,0,40,1.0
1267200,11/05/2020,Thursday,evening,1267200evening4,0,28900,0,98,0,100,1.0
1267200,11/05/2020,Thursday,evening,1267200evening1,0,28910,0,98,0,110,1.0
1267200,11/05/2020,Thursday,evening,1267200evening6,0,28990,0,98,0,190,1.0
1267200,11/05/2020,Thursday,evening,1267200evening5,0,29070,0,99,0,270,1.0
1296000,11/06/2020,Friday,morning,1296000morning2,0,28890,0,98,0,90,1.0
1296000,11/06/2020,Friday,morning,1296000morning6,0,28900,0,98,0,100,1.0
1296000,11/06/2020,Friday,morning,1296000morning5,0,28910,0,98,0,110,1.0
1296000,11/06/2020,Friday,morning,1296000morning3,0,28910,0,99,0,110,1.0
1296000,11/06/2020,Friday,morning,1296000morning4,0,28990,0,99,0,190,1.0
1296000,11/06/2020,Friday,morning,1296000morning1,0,29000,0,99,0,200,1.0
1296000,11/06/2020,Friday,morning,1296000morning7,0,29050,0,99,0,250,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon10,0,28810,0,98,0,10,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon3,0,28840,0,98,0,40,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon13,0,28850,0,97,0,50,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon8,0,28850,0,98,0,50,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon4,0,28850,0,98,0,50,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon14,0,28860,0,98,0,60,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon5,0,28870,0,98,0,70,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon12,0,28910,0,98,0,110,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon6,0,28910,0,98,0,110,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon9,0,28930,0,98,0,130,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon1,0,28960,0,98,0,160,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon2,0,29000,0,98,0,200,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon7,0,29030,0,98,0,230,1.0
1324800,11/06/2020,Friday,afternoon,1324800afternoon11,0,29050,0,99,0,250,1.0
1353600,11/06/2020,Friday,evening,1353600evening6,0,28800,0,98,0,0,1.0
1353600,11/06/2020,Friday,evening,1353600evening2,0,28810,0,98,0,10,1.0
1353600,11/06/2020,Friday,evening,1353600evening3,0,28810,0,97,0,10,1.0
1353600,11/06/2020,Friday,evening,1353600evening14,0,28840,0,98,0,40,1.0
1353600,11/06/2020,Friday,evening,1353600evening5,0,28850,0,99,0,50,1.0
1353600,11/06/2020,Friday,evening,1353600evening9,0,28850,0,98,0,50,1.0
1353600,11/06/2020,Friday,evening,1353600evening15,0,28870,0,98,0,70,1.0
1353600,11/06/2020,Friday,evening,1353600evening11,0,28900,0,98,0,100,1.0
1353600,11/06/2020,Friday,evening,1353600evening12,0,28950,0,98,0,150,1.0
1353600,11/06/2020,Friday,evening,1353600evening16,0,28980,0,98,0,180,1.0
1353600,11/06/2020,Friday,evening,1353600evening1,0,28980,0,98,0,180,1.0
1353600,11/06/2020,Friday,evening,1353600evening8,0,28990,0,98,0,190,1.0
1353600,11/06/2020,Friday,evening,1353600evening13,0,29000,0,98,0,200,1.0
1353600,11/06/2020,Friday,evening,1353600evening7,0,29000,0,98,0,200,1.0
1353600,11/06/2020,Friday,evening,1353600evening10,0,29010,0,98,0,210,1.0
1353600,11/06/2020,Friday,evening,1353600evening4,0,29080,0,99,0,280,1.0
1382400,11/07/2020,Saturday,morning,1382400morning6,0,28830,0,98,0,30,1.0
1382400,11/07/2020,Saturday,morning,1382400morning4,0,28880,0,98,0,80,1.0
1382400,11/07/2020,Saturday,morning,1382400morning3,0,28890,0,98,0,90,1.0
1382400,11/07/2020,Saturday,morning,1382400morning5,0,28960,0,98,0,160,1.0
1382400,11/07/2020,Saturday,morning,1382400morning1,0,28980,0,99,0,180,1.0
1382400,11/07/2020,Saturday,morning,1382400morning2,0,29010,0,98,0,210,1.0
1382400,11/07/2020,Saturday,morning,1382400morning7,0,29050,0,99,0,250,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon13,0,28810,0,98,0,10,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon15,0,28830,0,98,0,30,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon11,0,28840,0,98,0,40,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon2,0,28840,0,98,0,40,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon10,0,28850,0,97,0,50,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon8,0,28870,0,98,0,70,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon14,0,28910,0,98,0,110,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon1,0,28920,0,98,0,120,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon6,0,28920,0,98,0,120,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon9,0,28940,0,98,0,140,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon7,0,28990,0,98,0,190,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon4,0,29010,0,98,0,210,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon12,0,29030,0,98,0,230,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon5,0,29030,0,98,0,230,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon3,0,29040,0,99,0,240,1.0
1440000,11/07/2020,Saturday,evening,1440000evening7,0,28830,0,97,0,30,1.0
1440000,11/07/2020,Saturday,evening,1440000evening10,0,28840,0,97,0,40,1.0
1440000,11/07/2020,Saturday,evening,1440000evening2,0,28870,0,98,0,70,1.0
1440000,11/07/2020,Saturday,evening,1440000evening17,0,28900,0,98,0,100,1.0
1440000,11/07/2020,Saturday,evening,1440000evening11,0,28950,0,98,0,150,1.0
1440000,11/07/2020,Saturday,evening,1440000evening14,0,28960,0,98,0,160,1.0
1440000,11/07/2020,Saturday,evening,1440000evening15,0,28960,0,99,0,160,1.0
1440000,11/07/2020,Saturday,evening,1440000evening3,0,28970,0,98,0,170,1.0
1440000,11/07/2020,Saturday,evening,1440000evening1,0,28980,0,98,0,180,1.0
1440000,11/07/2020,Saturday,evening,1440000evening9,0,29010,0,98,0,210,1.0
1440000,11/07/2020,Saturday,evening,1440000evening8,0,29020,0,98,0,220,1.0
1440000,11/07/2020,Saturday,evening,1440000evening13,0,29030,0,98,0,230,1.0
1440000,11/07/2020,Saturday,evening,1440000evening4,0,29030,0,99,0,230,1.0
1440000,11/07/2020,Saturday,evening,1440000evening12,0,29060,0,97,0,260,1.0
1440000,11/07/2020,Saturday,evening,1440000evening5,0,29070,0,98,0,270,1.0
1440000,11/07/2020,Saturday,evening,1440000evening6,0,29080,0,99,0,280,1.0
1440000,11/07/2020,Saturday,evening,1440000evening16,0,29080,0,99,0,280,1.0
1468800,11/08/2020,Sunday,morning,1468800morning6,0,28800,0,98,0,0,1.0
1468800,11/08/2020,Sunday,morning,1468800morning2,0,28840,0,98,0,40,1.0
1468800,11/08/2020,Sunday,morning,1468800morning3,0,28870,0,98,0,70,1.0
1468800,11/08/2020,Sunday,morning,1468800morning8,0,28900,0,98,0,100,1.0
1468800,11/08/2020,Sunday,morning,1468800morning7,0,28960,0,98,0,160,1.0
1468800,11/08/2020,Sunday,morning,1468800morning4,0,28980,0,98,0,180,1.0
1468800,11/08/2020,Sunday,morning,1468800morning1,0,29050,0,98,0,250,1.0
1468800,11/08/2020,Sunday,morning,1468800morning5,0,29080,0,98,0,280,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon2,0,28810,0,97,0,10,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon1,0,28820,0,98,0,20,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon7,0,28860,0,97,0,60,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon6,0,28900,0,98,0,100,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon3,0,28930,0,98,0,130,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon10,0,28930,0,98,0,130,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon13,0,28930,0,98,0,130,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon4,0,28950,0,98,0,150,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon12,0,28960,0,98,0,160,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon5,0,28960,0,98,0,160,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon8,0,28970,0,98,0,170,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon11,0,28980,0,98,0,180,1.0
1497600,11/08/2020,Sunday,afternoon,1497600afternoon9,0,29040,0,99,0,240,1.0
1526400,11/08/2020,Sunday,evening,1526400evening7,0,28840,0,98,0,40,1.0
1526400,11/08/2020,Sunday,evening,1526400evening9,0,28880,0,98,0,80,1.0
1526400,11/08/2020,Sunday,evening,1526400evening6,0,28910,0,98,0,110,1.0
1526400,11/08/2020,Sunday,evening,1526400evening14,0,28930,0,98,0,130,1.0
1526400,11/08/2020,Sunday,evening,1526400evening8,0,28950,0,98,0,150,1.0
1526400,11/08/2020,Sunday,evening,1526400evening2,0,28960,0,98,0,160,1.0
1526400,11/08/2020,Sunday,evening,1526400evening1,0,28990,0,98,0,190,1.0
1526400,11/08/2020,Sunday,evening,1526400evening10,0,29010,0,98,0,210,1.0
1526400,11/08/2020,Sunday,evening,1526400evening3,0,29030,0,98,0,230,1.0
1526400,11/08/2020,Sunday,evening,1526400evening4,0,29040,0,99,0,240,1.0
1526400,11/08/2020,Sunday,evening,1526400evening11,0,29040,0,98,0,240,1.0
1526400,11/08/2020,Sunday,evening,1526400evening5,0,29050,0,99,0,250,1.0
1526400,11/08/2020,Sunday,evening,1526400evening13,0,29070,0,98,0,270,1.0
1526400,11/08/2020,Sunday,evening,1526400evening12,0,29090,0,99,0,290,1.0
1555200,11/09/2020,Monday,morning,1555200morning4,0,28870,0,98,0,70,1.0
1555200,11/09/2020,Monday,morning,1555200morning3,0,28920,0,98,0,120,1.0
1555200,11/09/2020,Monday,morning,1555200morning1,0,29070,0,99,0,270,1.0
1555200,11/09/2020,Monday,morning,1555200morning5,0,29080,0,99,0,280,1.0
1555200,11/09/2020,Monday,morning,1555200morning2,0,29090,0,98,0,290,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon6,0,28870,0,98,0,70,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon4,0,28910,0,98,0,110,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon7,0,28910,0,98,0,110,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon1,0,28930,0,98,0,130,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon5,0,28960,0,98,0,160,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon2,0,29010,0,98,0,210,1.0
1584000,11/09/2020,Monday,afternoon,1584000afternoon3,0,29070,0,98,0,270,1.0
1612800,11/09/2020,Monday,evening,1612800evening3,0,28800,0,97,0,0,1.0
1612800,11/09/2020,Monday,evening,1612800evening6,0,28850,0,97,0,50,1.0
1612800,11/09/2020,Monday,evening,1612800evening4,0,28880,0,98,0,80,1.0
1612800,11/09/2020,Monday,evening,1612800evening2,0,28900,0,99,0,100,1.0
1612800,11/09/2020,Monday,evening,1612800evening5,0,28910,0,98,0,110,1.0
1612800,11/09/2020,Monday,evening,1612800evening7,0,28930,0,98,0,130,1.0
1612800,11/09/2020,Monday,evening,1612800evening1,0,29090,0,98,0,290,1.0
1641600,11/10/2020,Tuesday,morning,1641600morning1,0,28800,0,97,0,0,1.0
1641600,11/10/2020,Tuesday,morning,1641600morning2,0,28960,0,98,0,160,1.0
1641600,11/10/2020,Tuesday,morning,1641600morning3,0,28980,0,97,0,180,1.0
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon5,0,28810,0,97,0,10,1.0
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon2,0,28900,0,98,0,100,1.0
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon4,0,28970,0,98,0,170,1.0
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon3,0,29030,0,98,0,230,1.0
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon1,0,29040,0,98,0,240,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening2,0,28820,0,98,0,20,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening1,0,28840,0,98,0,40,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening5,0,28910,0,98,0,110,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening4,0,28950,0,98,0,150,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening3,0,29030,0,98,0,230,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning3,0,28860,0,98,0,60,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning2,0,28910,0,98,0,110,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning5,0,28940,0,99,0,140,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning1,0,28950,0,99,0,150,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning4,0,29010,0,98,0,210,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon11,0,28810,0,98,0,10,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon5,0,28920,0,98,0,120,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon4,0,28940,0,98,0,140,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon8,0,28950,0,98,0,150,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon9,0,28970,0,98,0,170,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon10,0,28990,0,98,0,190,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon7,0,29010,0,99,0,210,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon3,0,29020,0,98,0,220,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon2,0,29060,0,98,0,260,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon1,0,29070,0,99,0,270,1.0
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon6,0,29070,0,98,0,270,1.0
